landuse,name,geometry,city
grass,,"POLYGON ((-123.218475 49.238078, -123.218429 49.238096, -123.21834 49.238106, -123.218274 49.238107, -123.218208 49.238084, -123.218143 49.238016, -123.217953 49.237835, -123.217745 49.237548, -123.217492 49.237304, -123.216942 49.236846, -123.216264 49.236417, -123.216206 49.236369, -123.216254 49.236355, -123.216288 49.236328, -123.21631 49.236295, -123.216299 49.236258, -123.216361 49.236316, -123.216451 49.236337, -123.216584 49.236344, -123.21677 49.236425, -123.216917 49.236522, -123.217498 49.23688, -123.217561 49.237021, -123.217677 49.237149, -123.217924 49.237247, -123.218188 49.237479, -123.218404 49.23778, -123.218511 49.237904, -123.218552 49.237978, -123.218534 49.238035, -123.218475 49.238078))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.220385 49.238062, -123.220434 49.23806, -123.22049 49.238, -123.220532 49.237912, -123.220498 49.237798, -123.220458 49.237737, -123.220419 49.237733, -123.220403 49.237816, -123.220403 49.237871, -123.22038 49.237941, -123.220341 49.237994, -123.220334 49.238022, -123.220348 49.238046, -123.220385 49.238062))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.219914 49.238998, -123.219978 49.238919, -123.220033 49.238858, -123.220027 49.238805, -123.219987 49.238773, -123.219917 49.238758, -123.219874 49.238774, -123.219808 49.238798, -123.219785 49.238868, -123.219804 49.238944, -123.219708 49.239049, -123.219774 49.239026, -123.219836 49.239034, -123.219885 49.239063, -123.219914 49.238998))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.217617 49.238244, -123.217506 49.23815, -123.21733 49.237958, -123.21721 49.237805, -123.216941 49.237488, -123.216677 49.237281, -123.216518 49.237136, -123.216291 49.236904, -123.216218 49.236882, -123.216142 49.236887, -123.216091 49.236909, -123.216048 49.236944, -123.21605 49.236988, -123.216155 49.237108, -123.21653 49.237496, -123.216855 49.237797, -123.217029 49.237872, -123.21718 49.238028, -123.217392 49.23821, -123.217625 49.238352, -123.217625 49.238312, -123.21768 49.238298, -123.217732 49.238303, -123.217667 49.238274, -123.217617 49.238244))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.201461 49.231513, -123.201237 49.231459, -123.201185 49.231447, -123.201153 49.231423, -123.201124 49.231361, -123.201094 49.231415, -123.201038 49.231439, -123.201107 49.231527, -123.201233 49.23171, -123.201444 49.231892, -123.201566 49.232044, -123.201687 49.232185, -123.201765 49.232273, -123.201846 49.23235, -123.201947 49.232438, -123.202069 49.232529, -123.202162 49.232593, -123.202267 49.232663, -123.202388 49.232739, -123.202538 49.232821, -123.202747 49.232922, -123.202978 49.233018, -123.203171 49.233101, -123.203338 49.233172, -123.20354 49.233252, -123.203828 49.233366, -123.204174 49.233502, -123.20423 49.233519, -123.20429 49.233524, -123.204337 49.233511, -123.204377 49.233486, -123.204399 49.233462, -123.204416 49.233432, -123.204418 49.233401, -123.204409 49.233379, -123.204382 49.233342, -123.204323 49.233307, -123.204088 49.2332, -123.203599 49.233011, -123.203114 49.23283, -123.202786 49.23271, -123.202571 49.23261, -123.20243 49.232511, -123.202311 49.232417, -123.202178 49.232309, -123.202041 49.232174, -123.201742 49.231836, -123.20159 49.231666, -123.201461 49.231513))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.201617 49.232834, -123.201635 49.232877, -123.201609 49.232929, -123.201502 49.23298, -123.201336 49.233003, -123.201178 49.232934, -123.200926 49.232711, -123.200651 49.232411, -123.20054 49.232226, -123.200419 49.232061, -123.200221 49.231954, -123.2001 49.231808, -123.199908 49.231531, -123.199739 49.231278, -123.199622 49.231122, -123.199627 49.231068, -123.199661 49.23104, -123.19972 49.231018, -123.199829 49.231026, -123.20006 49.231222, -123.200356 49.23158, -123.200677 49.231918, -123.200898 49.232207, -123.20115 49.23245, -123.201414 49.232663, -123.201617 49.232834))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.202422 49.233453, -123.202378 49.233467, -123.202327 49.233468, -123.202264 49.233468, -123.202201 49.233445, -123.202162 49.233418, -123.202136 49.23339, -123.202107 49.233332, -123.202107 49.233299, -123.202143 49.233268, -123.202211 49.233253, -123.202313 49.233262, -123.202354 49.233276, -123.202396 49.233304, -123.202445 49.233349, -123.202472 49.233382, -123.202458 49.233412, -123.202422 49.233453))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.203263 49.234016, -123.203888 49.234175, -123.204411 49.23434, -123.204759 49.234452, -123.205115 49.234569, -123.205274 49.234622, -123.205529 49.234707, -123.205649 49.234752, -123.205746 49.234792, -123.205804 49.234724, -123.205846 49.234704, -123.205753 49.234662, -123.205705 49.234613, -123.205648 49.234536, -123.20554 49.234491, -123.20523 49.234388, -123.204675 49.234191, -123.204318 49.234073, -123.204097 49.234012, -123.203898 49.23397, -123.203712 49.233937, -123.20348 49.233903, -123.203381 49.2339, -123.203327 49.233909, -123.203282 49.233926, -123.203253 49.233955, -123.203247 49.233986, -123.203263 49.234016))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.202608 49.231092, -123.202513 49.231106, -123.202448 49.231096, -123.202395 49.231071, -123.20231 49.231033, -123.202091 49.230999, -123.201962 49.230976, -123.201832 49.23098, -123.201803 49.231021, -123.201814 49.231091, -123.201892 49.231133, -123.202047 49.231169, -123.202223 49.231187, -123.202289 49.231186, -123.202378 49.231172, -123.202436 49.231154, -123.202529 49.231176, -123.20254 49.231125, -123.202608 49.231092))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.19822 49.230426, -123.198079 49.230361, -123.197941 49.230322, -123.197841 49.230284, -123.197846 49.230337, -123.197793 49.230376, -123.197732 49.230376, -123.197651 49.230369, -123.197744 49.230463, -123.197911 49.230549, -123.19821 49.230657, -123.19829 49.23072, -123.198385 49.230828, -123.198548 49.231056, -123.198714 49.2313, -123.198819 49.231448, -123.198927 49.231644, -123.198987 49.231775, -123.199038 49.23189, -123.199073 49.231949, -123.199118 49.232019, -123.199158 49.232067, -123.199207 49.232103, -123.199263 49.232122, -123.199319 49.232128, -123.199387 49.232121, -123.199443 49.232102, -123.19948 49.232067, -123.199494 49.232017, -123.199491 49.231971, -123.199443 49.231776, -123.199389 49.231634, -123.199354 49.231552, -123.199328 49.231477, -123.199313 49.23143, -123.199286 49.231376, -123.199257 49.231332, -123.199201 49.231292, -123.199138 49.231253, -123.199028 49.231175, -123.198899 49.231049, -123.198688 49.230832, -123.198465 49.230584, -123.198341 49.230484, -123.19822 49.230426))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.205058 49.235229, -123.20511 49.23524, -123.205145 49.235237, -123.20518 49.235224, -123.20521 49.235207, -123.205227 49.235183, -123.20523 49.235152, -123.20522 49.23512, -123.205195 49.235086, -123.205162 49.235058, -123.205114 49.235026, -123.205077 49.235007, -123.204972 49.234958, -123.204813 49.234897, -123.204632 49.234825, -123.204504 49.234777, -123.204352 49.234728, -123.204214 49.234689, -123.204095 49.234658, -123.203913 49.234612, -123.203796 49.234575, -123.203698 49.234543, -123.203546 49.2345, -123.203366 49.234454, -123.203221 49.234421, -123.203073 49.23439, -123.202938 49.234361, -123.202834 49.234341, -123.202762 49.234332, -123.20269 49.23433, -123.202651 49.23433, -123.202537 49.23433, -123.202473 49.234329, -123.202411 49.234322, -123.202383 49.234318, -123.202352 49.234309, -123.2023 49.234278, -123.202255 49.234256, -123.202196 49.234241, -123.202151 49.234238, -123.202111 49.234244, -123.202068 49.234254, -123.202025 49.234268, -123.201985 49.234287, -123.201962 49.234308, -123.201951 49.23433, -123.20195 49.234357, -123.201962 49.234379, -123.201983 49.234396, -123.202016 49.234411, -123.202054 49.234417, -123.202094 49.234417, -123.20213 49.234415, -123.202195 49.234408, -123.202243 49.234404, -123.202297 49.2344, -123.202323 49.234401, -123.202348 49.234408, -123.202402 49.234425, -123.202448 49.234444, -123.202519 49.234474, -123.202584 49.234491, -123.202828 49.234546, -123.203113 49.234614, -123.203423 49.234689, -123.203921 49.234844, -123.204518 49.235046, -123.205058 49.235229))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.200389 49.233748, -123.200411 49.233727, -123.200422 49.233702, -123.200424 49.233674, -123.200408 49.233651, -123.20039 49.233636, -123.200308 49.233599, -123.200196 49.233562, -123.200033 49.233512, -123.199906 49.233475, -123.1998 49.233445, -123.199688 49.233412, -123.199588 49.233367, -123.199573 49.233316, -123.199499 49.233236, -123.199437 49.233184, -123.199334 49.233154, -123.199233 49.233158, -123.199163 49.233229, -123.199148 49.233282, -123.199152 49.233354, -123.199245 49.233449, -123.199433 49.233504, -123.199525 49.233531, -123.199673 49.233577, -123.199817 49.233625, -123.20026 49.233768, -123.200304 49.233774, -123.200334 49.233769, -123.200357 49.233762, -123.200389 49.233748))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.202416 49.233941, -123.202294 49.233922, -123.202159 49.233898, -123.202103 49.233887, -123.202078 49.233872, -123.202071 49.233854, -123.202078 49.233836, -123.202104 49.233826, -123.202142 49.233829, -123.202184 49.23384, -123.202238 49.23386, -123.202328 49.233874, -123.202414 49.233882, -123.202452 49.233894, -123.202458 49.233915, -123.202452 49.233933, -123.202416 49.233941))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.206012 49.23409, -123.206066 49.234068, -123.206075 49.234022, -123.206048 49.233996, -123.205846 49.233926, -123.205803 49.233926, -123.205769 49.233945, -123.205751 49.233983, -123.20577 49.234015, -123.205883 49.234056, -123.206012 49.23409))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.206238 49.234154, -123.206197 49.234146, -123.206156 49.234127, -123.206138 49.234108, -123.206143 49.234089, -123.206168 49.234079, -123.206214 49.23408, -123.20627 49.234109, -123.206281 49.234125, -123.206272 49.234143, -123.206238 49.234154))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.20248 49.231658, -123.202719 49.231694, -123.202988 49.231638, -123.203116 49.231528, -123.203412 49.231641, -123.20361 49.231643, -123.204106 49.231832, -123.20482 49.231984, -123.204948 49.232034, -123.20508 49.231893, -123.205457 49.231982, -123.205944 49.231993, -123.206385 49.231987, -123.206586 49.232074, -123.206562 49.232284, -123.2066 49.232431, -123.206671 49.232488, -123.206674 49.232754, -123.2065 49.233055, -123.206324 49.233258, -123.206164 49.2332, -123.206021 49.233371, -123.205815 49.233319, -123.205698 49.233302, -123.205622 49.233414, -123.205077 49.23326, -123.204593 49.23314, -123.203937 49.232862, -123.20351 49.232686, -123.203091 49.232492, -123.202861 49.232454, -123.202767 49.23223, -123.202672 49.232088, -123.202422 49.231889, -123.202327 49.23176, -123.20248 49.231658))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.214291 49.236047, -123.214197 49.235959, -123.213745 49.235704, -123.21351 49.235654, -123.213422 49.235652, -123.213245 49.235545, -123.213074 49.235491, -123.212366 49.23535, -123.21185 49.235248, -123.211554 49.235206, -123.211404 49.23522, -123.211365 49.235284, -123.211349 49.235332, -123.211398 49.235391, -123.211645 49.235463, -123.212454 49.23564, -123.21304 49.235746, -123.213449 49.235794, -123.213666 49.235872, -123.21394 49.236021, -123.214234 49.236134, -123.214283 49.236188, -123.214289 49.236142, -123.214319 49.236113, -123.214381 49.236098, -123.214324 49.236072, -123.214291 49.236047))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.208178 49.232593, -123.20825 49.232572, -123.208295 49.2325, -123.208316 49.232416, -123.208253 49.232359, -123.208167 49.232328, -123.208062 49.232303, -123.207991 49.232292, -123.207914 49.232295, -123.207897 49.232352, -123.207933 49.232425, -123.20798 49.232486, -123.208008 49.232527, -123.208084 49.232577, -123.208178 49.232593))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.21331 49.233946, -123.212862 49.233744, -123.212586 49.233614, -123.212134 49.233367, -123.211992 49.233266, -123.211811 49.233274, -123.211699 49.233328, -123.211686 49.233423, -123.21197 49.233662, -123.212474 49.233904, -123.213017 49.234096, -123.213473 49.234326, -123.214008 49.234683, -123.214339 49.234883, -123.214542 49.235014, -123.214586 49.235039, -123.214734 49.235193, -123.214811 49.235261, -123.214883 49.235273, -123.214952 49.235251, -123.215061 49.235182, -123.215107 49.235128, -123.215103 49.235069, -123.214717 49.234821, -123.214642 49.234772, -123.214503 49.234665, -123.214191 49.234448, -123.213784 49.234201, -123.213577 49.234083, -123.21331 49.233946))","Vancouver, British Columbia, Canada"
grass,,"POLYGON ((-123.213965 49.235448, -123.214001 49.235446, -123.214013 49.235426, -123.213942 49.235382, -123.213864 49.235336, -123.213807 49.235312, -123.213762 49.235299, -123.213735 49.2353, -123.213725 49.235318, -123.21374 49.235335, -123.213882 49.23541, -123.213965 49.235448))","Vancouver, British Columbia, Canada"
residential,,"POLYGON ((-123.073214 49.26496, -123.072163 49.264616, -123.07206 49.264558, -123.072039 49.264553, -123.071989 49.264556, -123.071966 49.264553, -123.070469 49.264051, -123.070455 49.26405, -123.070436 49.264053, -123.070411 49.264068, -123.070407 49.264077, -123.07038 49.26504, -123.073117 49.265064, -123.073165 49.265057, -123.07319 49.26505, -123.073214 49.265039, -123.073228 49.265017, -123.073234 49.265001, -123.07323 49.264982, -123.073214 49.26496))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.070419 49.26695, -123.070415 49.267352, -123.070327 49.267352, -123.070248 49.267351, -123.070249 49.267741, -123.070248 49.267752, -123.070206 49.267751, -123.069964 49.267748, -123.069946 49.267759, -123.069849 49.267756, -123.069821 49.267751, -123.069794 49.267739, -123.069784 49.267729, -123.06978 49.267714, -123.069805 49.266983, -123.069808 49.26696, -123.069822 49.266939, -123.069844 49.26693, -123.069874 49.266923, -123.069894 49.266923, -123.069918 49.266946, -123.070419 49.26695))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.069815 49.266806, -123.069824 49.26607, -123.069826 49.266054, -123.069838 49.266037, -123.069856 49.266026, -123.069877 49.26602, -123.06997 49.26602, -123.069976 49.266023, -123.069996 49.266036, -123.070003 49.266037, -123.070211 49.266038, -123.070208 49.266464, -123.070277 49.266464, -123.070255 49.26684, -123.069936 49.266836, -123.069908 49.266843, -123.069858 49.266842, -123.069835 49.266834, -123.069823 49.266823, -123.06982 49.266816, -123.069815 49.266806))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.069824 49.265909, -123.069843 49.265228, -123.06981 49.26521, -123.069809 49.26516, -123.069816 49.265151, -123.069823 49.26514, -123.069842 49.265126, -123.06988 49.265118, -123.070208 49.265119, -123.070238 49.265162, -123.070232 49.26592, -123.070206 49.265942, -123.069995 49.265941, -123.069976 49.265953, -123.069963 49.265955, -123.069882 49.265953, -123.069858 49.265947, -123.069838 49.265937, -123.069828 49.265924, -123.069824 49.265909))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.070309 49.265037, -123.069958 49.265032, -123.069909 49.265046, -123.06988 49.265045, -123.069859 49.265044, -123.069837 49.265034, -123.069819 49.265012, -123.069813 49.264989, -123.06982 49.264802, -123.069843 49.264789, -123.069864 49.263937, -123.069875 49.263916, -123.069895 49.263901, -123.069927 49.263886, -123.069949 49.263883, -123.06999 49.263885, -123.070329 49.264002, -123.070309 49.265037))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.069558 49.26706, -123.069526 49.267066, -123.069175 49.267061, -123.069191 49.266492, -123.069202 49.266469, -123.069512 49.266469, -123.069542 49.266471, -123.069558 49.266478, -123.069574 49.266489, -123.069585 49.266509, -123.069577 49.266745, -123.069582 49.266754, -123.069601 49.266769, -123.069604 49.266777, -123.069603 49.266815, -123.069599 49.266966, -123.069596 49.267027, -123.069583 49.267048, -123.069558 49.26706))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.06919 49.266404, -123.069175 49.266376, -123.069182 49.266004, -123.069136 49.266004, -123.069138 49.265807, -123.069204 49.265806, -123.069262 49.265809, -123.069349 49.265831, -123.069392 49.265835, -123.069532 49.265832, -123.069557 49.265836, -123.069576 49.265845, -123.069589 49.265859, -123.069592 49.26588, -123.069587 49.266373, -123.069579 49.266387, -123.069563 49.266399, -123.06954 49.266405, -123.06919 49.266404))","Vancouver, British Columbia, Canada"
